iso_code,continent,location,date,new_cases,new_deaths,population
IDN,Asia,Indonesia,2023-01-18,339.0,10.0,275501344.0
IDN,Asia,Indonesia,2023-01-19,310.0,8.0,275501344.0
IDN,Asia,Indonesia,2023-01-20,292.0,8.0,275501344.0
IDN,Asia,Indonesia,2023-01-21,238.0,5.0,275501344.0
IDN,Asia,Indonesia,2023-01-22,218.0,4.0,275501344.0
IDN,Asia,Indonesia,2023-01-23,119.0,7.0,275501344.0
IDN,Asia,Indonesia,2023-01-24,218.0,5.0,275501344.0
IDN,Asia,Indonesia,2023-01-25,274.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-01-26,322.0,4.0,275501344.0
IDN,Asia,Indonesia,2023-01-27,211.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-01-28,199.0,1.0,275501344.0
IDN,Asia,Indonesia,2023-01-29,165.0,1.0,275501344.0
IDN,Asia,Indonesia,2023-01-30,183.0,7.0,275501344.0
IDN,Asia,Indonesia,2023-01-31,260.0,4.0,275501344.0
IDN,Asia,Indonesia,2023-02-01,273.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-02-02,248.0,5.0,275501344.0
IDN,Asia,Indonesia,2023-02-03,241.0,4.0,275501344.0
IDN,Asia,Indonesia,2023-02-04,186.0,5.0,275501344.0
IDN,Asia,Indonesia,2023-02-05,171.0,1.0,275501344.0
IDN,Asia,Indonesia,2023-02-06,169.0,6.0,275501344.0
IDN,Asia,Indonesia,2023-02-07,392.0,9.0,275501344.0
IDN,Asia,Indonesia,2023-02-08,263.0,5.0,275501344.0
IDN,Asia,Indonesia,2023-02-09,220.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-02-10,239.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-02-11,200.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-02-12,181.0,4.0,275501344.0
IDN,Asia,Indonesia,2023-02-13,169.0,6.0,275501344.0
IDN,Asia,Indonesia,2023-02-14,247.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-02-15,263.0,5.0,275501344.0
IDN,Asia,Indonesia,2023-02-16,219.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-02-17,215.0,4.0,275501344.0
IDN,Asia,Indonesia,2023-02-18,190.0,0.0,275501344.0
IDN,Asia,Indonesia,2023-02-19,113.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-02-20,119.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-02-21,272.0,4.0,275501344.0
IDN,Asia,Indonesia,2023-02-22,212.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-02-23,215.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-02-24,236.0,5.0,275501344.0
IDN,Asia,Indonesia,2023-02-25,182.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-02-26,177.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-02-27,152.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-02-28,266.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-03-01,252.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-03-02,278.0,4.0,275501344.0
IDN,Asia,Indonesia,2023-03-03,211.0,5.0,275501344.0
IDN,Asia,Indonesia,2023-03-04,207.0,3.0,275501344.0
IDN,Asia,Indonesia,2023-03-05,165.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-03-06,144.0,2.0,275501344.0
IDN,Asia,Indonesia,2023-03-07,303.0,2.0,275501344.0
NGA,Africa,Nigeria,2020-01-03,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-04,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-05,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-06,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-07,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-08,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-09,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-10,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-11,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-12,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-13,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-14,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-15,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-16,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-17,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-18,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-19,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-20,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-21,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-22,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-23,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-24,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-25,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-26,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-27,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-28,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-29,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-30,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-01-31,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-01,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-02,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-03,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-04,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-05,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-06,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-07,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-08,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-09,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-10,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-11,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-12,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-13,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-14,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-15,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-16,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-17,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-18,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-19,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-20,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-21,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-22,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-23,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-24,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-25,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-26,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-27,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-28,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-02-29,1.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-01,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-02,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-03,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-04,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-05,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-06,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-07,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-08,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-09,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-10,1.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-11,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-12,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-13,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-14,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-15,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-16,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-17,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-18,0.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-19,1.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-20,6.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-21,4.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-22,13.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-23,6.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-03-24,7.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-25,4.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-26,7.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-27,14.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-28,16.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-29,17.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-30,14.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-03-31,25.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-01,15.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-02,23.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-03,10.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-04,25.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-04-05,5.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-06,18.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-07,6.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-08,16.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-09,22.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-10,12.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-11,17.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-12,13.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-04-13,5.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-14,20.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-15,30.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-16,34.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-17,35.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-18,51.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-04-19,48.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-04-20,86.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-04-21,38.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-22,117.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-04-23,91.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-04-24,108.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-04-25,114.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-04-26,87.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-04-27,91.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-04-28,64.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-04-29,195.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-04-30,196.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-05-01,204.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-05-02,238.0,10.0,218541216.0
NGA,Africa,Nigeria,2020-05-03,218.0,17.0,218541216.0
NGA,Africa,Nigeria,2020-05-04,170.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-05-05,244.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-05-06,148.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-05-07,195.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-05-08,381.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-05-09,386.0,10.0,218541216.0
NGA,Africa,Nigeria,2020-05-10,239.0,11.0,218541216.0
NGA,Africa,Nigeria,2020-05-11,248.0,15.0,218541216.0
NGA,Africa,Nigeria,2020-05-12,242.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-05-13,146.0,8.0,218541216.0
NGA,Africa,Nigeria,2020-05-14,184.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-05-15,191.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-05-16,288.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-05-17,171.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-05-18,338.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-05-19,216.0,9.0,218541216.0
NGA,Africa,Nigeria,2020-05-20,226.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-05-21,276.0,10.0,218541216.0
NGA,Africa,Nigeria,2020-05-22,339.0,9.0,218541216.0
NGA,Africa,Nigeria,2020-05-23,245.0,10.0,218541216.0
NGA,Africa,Nigeria,2020-05-24,265.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-05-25,313.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-05-26,229.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-05-27,276.0,16.0,218541216.0
NGA,Africa,Nigeria,2020-05-28,389.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-05-29,182.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-05-30,387.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-05-31,553.0,12.0,218541216.0
NGA,Africa,Nigeria,2020-06-01,307.0,14.0,218541216.0
NGA,Africa,Nigeria,2020-06-02,416.0,12.0,218541216.0
NGA,Africa,Nigeria,2020-06-03,241.0,15.0,218541216.0
NGA,Africa,Nigeria,2020-06-04,347.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-06-05,350.0,8.0,218541216.0
NGA,Africa,Nigeria,2020-06-06,328.0,10.0,218541216.0
NGA,Africa,Nigeria,2020-06-07,389.0,9.0,218541216.0
NGA,Africa,Nigeria,2020-06-08,253.0,12.0,218541216.0
NGA,Africa,Nigeria,2020-06-09,315.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-06-10,663.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-06-11,409.0,17.0,218541216.0
NGA,Africa,Nigeria,2020-06-12,681.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-06-13,627.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-06-14,501.0,19.0,218541216.0
NGA,Africa,Nigeria,2020-06-15,403.0,14.0,218541216.0
NGA,Africa,Nigeria,2020-06-16,573.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-06-17,490.0,31.0,218541216.0
NGA,Africa,Nigeria,2020-06-18,587.0,14.0,218541216.0
NGA,Africa,Nigeria,2020-06-19,745.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-06-20,667.0,12.0,218541216.0
NGA,Africa,Nigeria,2020-06-21,661.0,19.0,218541216.0
NGA,Africa,Nigeria,2020-06-22,436.0,12.0,218541216.0
NGA,Africa,Nigeria,2020-06-23,675.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-06-24,452.0,8.0,218541216.0
NGA,Africa,Nigeria,2020-06-25,649.0,9.0,218541216.0
NGA,Africa,Nigeria,2020-06-26,594.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-06-27,684.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-06-28,779.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-06-29,490.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-06-30,566.0,8.0,218541216.0
NGA,Africa,Nigeria,2020-07-01,561.0,17.0,218541216.0
NGA,Africa,Nigeria,2020-07-02,790.0,13.0,218541216.0
NGA,Africa,Nigeria,2020-07-03,626.0,13.0,218541216.0
NGA,Africa,Nigeria,2020-07-04,454.0,12.0,218541216.0
NGA,Africa,Nigeria,2020-07-05,603.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-07-06,544.0,11.0,218541216.0
NGA,Africa,Nigeria,2020-07-07,575.0,9.0,218541216.0
NGA,Africa,Nigeria,2020-07-08,503.0,15.0,218541216.0
NGA,Africa,Nigeria,2020-07-09,460.0,15.0,218541216.0
NGA,Africa,Nigeria,2020-07-10,499.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-07-11,575.0,20.0,218541216.0
NGA,Africa,Nigeria,2020-07-12,664.0,15.0,218541216.0
NGA,Africa,Nigeria,2020-07-13,571.0,16.0,218541216.0
NGA,Africa,Nigeria,2020-07-14,595.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-07-15,463.0,10.0,218541216.0
NGA,Africa,Nigeria,2020-07-16,643.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-07-17,595.0,9.0,218541216.0
NGA,Africa,Nigeria,2020-07-18,600.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-07-19,653.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-07-20,556.0,11.0,218541216.0
NGA,Africa,Nigeria,2020-07-21,562.0,12.0,218541216.0
NGA,Africa,Nigeria,2020-07-22,576.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-07-23,543.0,8.0,218541216.0
NGA,Africa,Nigeria,2020-07-24,604.0,20.0,218541216.0
NGA,Africa,Nigeria,2020-07-25,591.0,12.0,218541216.0
NGA,Africa,Nigeria,2020-07-26,438.0,11.0,218541216.0
NGA,Africa,Nigeria,2020-07-27,555.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-07-28,648.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-07-29,624.0,8.0,218541216.0
NGA,Africa,Nigeria,2020-07-30,404.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-07-31,481.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-08-01,462.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-08-02,386.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-08-03,304.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-08-04,288.0,8.0,218541216.0
NGA,Africa,Nigeria,2020-08-05,304.0,14.0,218541216.0
NGA,Africa,Nigeria,2020-08-06,457.0,17.0,218541216.0
NGA,Africa,Nigeria,2020-08-07,354.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-08-08,443.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-08-09,453.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-08-10,437.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-08-11,290.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-08-12,423.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-08-13,453.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-08-14,373.0,10.0,218541216.0
NGA,Africa,Nigeria,2020-08-15,329.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-08-16,325.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-08-17,298.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-08-18,417.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-08-19,410.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-08-20,593.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-08-21,476.0,7.0,218541216.0
NGA,Africa,Nigeria,2020-08-22,340.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-08-23,601.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-08-24,322.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-08-25,321.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-08-26,252.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-08-27,221.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-08-28,296.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-08-29,160.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-08-30,250.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-08-31,138.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-09-01,143.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-09-02,239.0,10.0,218541216.0
NGA,Africa,Nigeria,2020-09-03,216.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-09-04,125.0,21.0,218541216.0
NGA,Africa,Nigeria,2020-09-05,155.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-09-06,162.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-09-07,100.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-09-08,155.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-09-09,296.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-09-10,176.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-09-11,197.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-09-12,188.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-09-13,160.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-09-14,79.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-09-15,132.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-09-16,90.0,5.0,218541216.0
NGA,Africa,Nigeria,2020-09-17,126.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-09-18,131.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-09-19,221.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-09-20,189.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-09-21,97.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-09-22,195.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-09-23,176.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-09-24,111.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-09-25,125.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-09-26,213.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-09-27,136.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-09-28,126.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-09-29,136.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-09-30,187.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-01,201.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-10-02,153.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-03,126.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-04,160.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-10-05,58.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-06,120.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-07,118.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-08,155.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-09,103.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-10,151.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-11,111.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-10-12,163.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-13,164.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-14,225.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-10-15,179.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-16,148.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-17,212.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-10-18,113.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-10-19,133.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-10-20,118.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-21,72.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-22,37.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-23,138.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-10-24,77.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-10-25,48.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-10-26,62.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-10-27,119.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-10-28,113.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-10-29,147.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-10-30,150.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-10-31,170.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-11-01,162.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-02,111.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-11-03,72.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-11-04,137.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-11-05,155.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-11-06,180.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-07,223.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-11-08,59.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-09,300.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-10,94.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-11-11,152.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-11-12,180.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-11-13,212.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-14,156.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-11-15,112.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-16,152.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-17,157.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-18,152.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-19,236.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-20,146.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-11-21,143.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-22,246.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-11-23,155.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-11-24,56.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-11-25,168.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-11-26,198.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-27,169.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-28,246.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-11-29,110.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-11-30,82.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-12-01,145.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-12-02,281.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-12-03,122.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-12-04,343.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-12-05,324.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-12-06,310.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-12-07,318.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-12-08,390.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-12-09,550.0,1.0,218541216.0
NGA,Africa,Nigeria,2020-12-10,474.0,2.0,218541216.0
NGA,Africa,Nigeria,2020-12-11,675.0,6.0,218541216.0
NGA,Africa,Nigeria,2020-12-12,796.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-12-13,617.0,4.0,218541216.0
NGA,Africa,Nigeria,2020-12-14,418.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-12-15,199.0,0.0,218541216.0
NGA,Africa,Nigeria,2020-12-16,758.0,3.0,218541216.0
NGA,Africa,Nigeria,2020-12-17,930.0,0.0,218541216.0
